rnum,rank,targetDt,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,audiCnt,scrnCnt,showCnt,movieNmEn,genreAlt,repNationNm,repGenreNm
3,3,20220704,OLD,20204548,범죄도시2,2022-05-18 00:00:00,285565760,10.2,27907,760,2142,The Roundup,"범죄,액션",한국,범죄
4,4,20220704,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,255428380,9.1,25011,725,2250,The Witch: Part 2. The Other One,액션,한국,액션
7,7,20220704,OLD,20206061,쥬라기 월드: 도미니언,2022-06-01 00:00:00,9196720,0.3,1001,54,68,Jurassic World: Dominion,"액션,어드벤처",미국,액션
1,1,20220705,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1840848870,57.8,167795,1495,6621,Top Gun: Maverick,액션,미국,액션
3,3,20220705,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,323343420,10.2,32121,726,2270,The Witch: Part 2. The Other One,액션,한국,액션
4,4,20220705,OLD,20204548,범죄도시2,2022-05-18 00:00:00,317975780,10,31168,752,2148,The Roundup,"범죄,액션",한국,범죄
7,7,20220705,NEW,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,15316000,0.5,1086,2,2,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
8,8,20220705,OLD,20224634,그대가 조국,2022-05-25 00:00:00,8811500,0.3,987,23,25,The Red Herring,다큐멘터리,한국,다큐멘터리
1,1,20220706,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,4052868890,70.1,382188,2143,11001,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220706,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1009403610,17.5,100506,961,3516,Top Gun: Maverick,액션,미국,액션
4,4,20220706,OLD,20204548,범죄도시2,2022-05-18 00:00:00,143987760,2.5,14017,507,812,The Roundup,"범죄,액션",한국,범죄
5,5,20220706,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,117069500,2,11935,439,690,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220707,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,2113763200,54.7,196521,2082,10458,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220707,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1023016240,26.5,100355,1013,3805,Top Gun: Maverick,액션,미국,액션
4,4,20220707,OLD,20204548,범죄도시2,2022-05-18 00:00:00,143810960,3.7,14096,503,806,The Roundup,"범죄,액션",한국,범죄
5,5,20220707,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,96619400,2.5,9301,432,685,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220708,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,2792261090,52.7,251399,2044,10418,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220708,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1578819190,29.8,148220,1112,4198,Top Gun: Maverick,액션,미국,액션
4,4,20220708,OLD,20204548,범죄도시2,2022-05-18 00:00:00,199795060,3.8,18376,520,846,The Roundup,"범죄,액션",한국,범죄
5,5,20220708,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,130293440,2.5,12159,438,674,The Witch: Part 2. The Other One,액션,한국,액션
10,10,20220708,OLD,20224634,그대가 조국,2022-05-25 00:00:00,7610800,0.1,838,20,21,The Red Herring,다큐멘터리,한국,다큐멘터리
1,1,20220709,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,5702930050,51.3,518621,1961,10110,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220709,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,3572266360,32.1,335571,1275,4922,Top Gun: Maverick,액션,미국,액션
4,4,20220709,OLD,20204548,범죄도시2,2022-05-18 00:00:00,373819960,3.4,34150,526,808,The Roundup,"범죄,액션",한국,범죄
5,5,20220709,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,245000650,2.2,22938,430,627,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220710,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,4539791580,46.9,414217,1920,9524,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220710,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,3391502180,35,320403,1329,5000,Top Gun: Maverick,액션,미국,액션
4,4,20220710,OLD,20204548,범죄도시2,2022-05-18 00:00:00,352671880,3.6,32288,524,782,The Roundup,"범죄,액션",한국,범죄
5,5,20220710,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,222357760,2.3,20758,408,603,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220711,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,1116495660,39,103050,1731,8159,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
2,2,20220711,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1028077520,35.9,100604,1222,4869,Top Gun: Maverick,액션,미국,액션
4,4,20220711,OLD,20204548,범죄도시2,2022-05-18 00:00:00,128811940,4.5,12564,495,822,The Roundup,"범죄,액션",한국,범죄
5,5,20220711,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,67756700,2.4,6638,366,596,The Witch: Part 2. The Other One,액션,한국,액션
10,10,20220711,NEW,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,9198000,0.3,1022,4,4,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
1,1,20220712,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,918166360,35.7,89811,1231,4886,Top Gun: Maverick,액션,미국,액션
2,2,20220712,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,920276140,35.8,85550,1741,7856,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
4,4,20220712,OLD,20204548,범죄도시2,2022-05-18 00:00:00,119677150,4.7,11738,503,825,The Roundup,"범죄,액션",한국,범죄
5,5,20220712,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,65116740,2.5,6536,381,608,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220713,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,972731260,31.8,94448,1378,5081,Top Gun: Maverick,액션,미국,액션
2,2,20220713,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,847322740,27.7,80971,1300,5058,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
6,6,20220713,NEW,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,82678160,2.7,8410,294,524,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
8,8,20220713,OLD,20204548,범죄도시2,2022-05-18 00:00:00,52393320,1.7,5253,273,391,The Roundup,"범죄,액션",한국,범죄
10,10,20220713,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,20347300,0.7,2235,145,184,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220714,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,969705220,36.8,93103,1412,5241,Top Gun: Maverick,액션,미국,액션
2,2,20220714,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,647616390,24.6,61169,1260,4837,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
6,6,20220714,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,69666920,2.6,7143,296,527,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
7,7,20220714,OLD,20204548,범죄도시2,2022-05-18 00:00:00,52214300,2,5215,280,405,The Roundup,"범죄,액션",한국,범죄
9,9,20220714,OLD,20224791,그레이 맨,2022-07-13 00:00:00,22027700,0.8,2436,218,366,The Gray Man,"액션,스릴러",미국,액션
1,1,20220715,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1521006830,41.2,139681,1478,5642,Top Gun: Maverick,액션,미국,액션
2,2,20220715,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,922846060,25,84112,1257,4874,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
6,6,20220715,OLD,20204548,범죄도시2,2022-05-18 00:00:00,79424800,2.2,7472,316,454,The Roundup,"범죄,액션",한국,범죄
7,7,20220715,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,74460760,2,7232,298,533,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
9,9,20220715,OLD,20224791,그레이 맨,2022-07-13 00:00:00,27905800,0.8,2818,220,369,The Gray Man,"액션,스릴러",미국,액션
10,10,20220715,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,21760520,0.6,2082,156,190,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220716,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,3207882910,43.5,295385,1532,6271,Top Gun: Maverick,액션,미국,액션
2,2,20220716,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,1931007560,26.2,173456,1210,4895,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
5,5,20220716,OLD,20204548,범죄도시2,2022-05-18 00:00:00,156649860,2.1,14375,346,502,The Roundup,"범죄,액션",한국,범죄
7,7,20220716,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,112124480,1.5,10328,314,510,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
9,9,20220716,OLD,20224791,그레이 맨,2022-07-13 00:00:00,48570300,0.7,5064,212,358,The Gray Man,"액션,스릴러",미국,액션
10,10,20220716,OLD,20224882,마녀(魔女) Part2. The Other One,2022-06-15 00:00:00,42943100,0.6,4131,159,197,The Witch: Part 2. The Other One,액션,한국,액션
1,1,20220717,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,2885439880,43.9,267265,1544,6153,Top Gun: Maverick,액션,미국,액션
2,2,20220717,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,1553987040,23.6,140856,1183,4692,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
5,5,20220717,OLD,20204548,범죄도시2,2022-05-18 00:00:00,150204480,2.3,13674,337,507,The Roundup,"범죄,액션",한국,범죄
7,7,20220717,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,107618720,1.6,9845,310,498,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
9,9,20220717,OLD,20224791,그레이 맨,2022-07-13 00:00:00,44292700,0.7,4282,213,350,The Gray Man,"액션,스릴러",미국,액션
1,1,20220718,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,977934330,42.5,93954,1395,5503,Top Gun: Maverick,액션,미국,액션
2,2,20220718,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,439392590,19.1,42311,1110,4156,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
5,5,20220718,OLD,20204548,범죄도시2,2022-05-18 00:00:00,65360320,2.8,6382,319,491,The Roundup,"범죄,액션",한국,범죄
7,7,20220718,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,43361000,1.9,4221,301,496,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
8,8,20220718,NEW,20208446,외계+인 1부,2022-07-20 00:00:00,36507000,1.6,3695,16,17,Alienoid,"액션,판타지,SF",한국,액션
10,10,20220718,OLD,20224791,그레이 맨,2022-07-13 00:00:00,21092500,0.9,2093,202,343,The Gray Man,"액션,스릴러",미국,액션
1,1,20220719,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1041221737,42.6,100087,1406,5517,Top Gun: Maverick,액션,미국,액션
2,2,20220719,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,407603700,16.7,38827,1124,4106,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
6,6,20220719,OLD,20204548,범죄도시2,2022-05-18 00:00:00,62761320,2.6,6233,326,505,The Roundup,"범죄,액션",한국,범죄
7,7,20220719,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,41868800,1.7,4129,298,495,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
9,9,20220719,OLD,20224791,그레이 맨,2022-07-13 00:00:00,27433260,1.1,3168,206,354,The Gray Man,"액션,스릴러",미국,액션
10,10,20220719,NEW,20209343,한산: 용의 출현,2022-07-27 00:00:00,27502000,1.1,2632,10,20,Hansan: Rising Dragon,"액션,드라마",한국,액션
1,1,20220720,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,1606963118,37.6,158155,1959,8507,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220720,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,625659153,14.6,61324,721,2222,Top Gun: Maverick,액션,미국,액션
5,5,20220720,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,165754040,3.9,16401,604,1045,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
9,9,20220720,OLD,20204548,범죄도시2,2022-05-18 00:00:00,17012000,0.4,1679,120,151,The Roundup,"범죄,액션",한국,범죄
1,1,20220721,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,1181643860,35.8,115654,1878,7700,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220721,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,656455952,19.9,64224,867,2485,Top Gun: Maverick,액션,미국,액션
5,5,20220721,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,147173494,4.5,14458,604,1037,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
7,7,20220721,OLD,20204548,범죄도시2,2022-05-18 00:00:00,19644020,0.6,2045,132,168,The Roundup,"범죄,액션",한국,범죄
1,1,20220722,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,1410100101,33.3,131530,1829,7546,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220722,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,948453156,22.4,88200,957,2775,Top Gun: Maverick,액션,미국,액션
6,6,20220722,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,181266598,4.3,16938,612,1028,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
7,7,20220722,OLD,20204548,범죄도시2,2022-05-18 00:00:00,24066320,0.6,2303,139,184,The Roundup,"범죄,액션",한국,범죄
10,10,20220722,OLD,20224791,그레이 맨,2022-07-13 00:00:00,8059000,0.2,860,39,61,The Gray Man,"액션,스릴러",미국,액션
1,1,20220723,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,2751630973,32.1,253707,1688,6967,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220723,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1965985873,22.9,181301,1096,3276,Top Gun: Maverick,액션,미국,액션
5,5,20220723,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,313977856,3.7,28708,597,928,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
7,7,20220723,OLD,20204548,범죄도시2,2022-05-18 00:00:00,37618800,0.4,3516,124,173,The Roundup,"범죄,액션",한국,범죄
10,10,20220723,NEW,20209343,한산: 용의 출현,2022-07-27 00:00:00,24218700,0.3,1888,9,9,Hansan: Rising Dragon,"액션,드라마",한국,액션
1,1,20220724,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,2657401029,32,246787,1674,6661,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220724,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1931101117,23.3,178993,1115,3293,Top Gun: Maverick,액션,미국,액션
5,5,20220724,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,284833134,3.4,26261,595,914,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
7,7,20220724,OLD,20204548,범죄도시2,2022-05-18 00:00:00,35654770,0.4,3359,123,167,The Roundup,"범죄,액션",한국,범죄
10,10,20220724,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,19058800,0.2,1511,8,8,Hansan: Rising Dragon,"액션,드라마",한국,액션
1,1,20220725,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,852020713,27.8,82901,1524,6113,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220725,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,735155225,24,71504,981,3221,Top Gun: Maverick,액션,미국,액션
6,6,20220725,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,110762888,3.6,10723,548,893,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
8,8,20220725,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,75532000,2.5,6364,25,25,Hansan: Rising Dragon,"액션,드라마",한국,액션
9,9,20220725,OLD,20204548,범죄도시2,2022-05-18 00:00:00,16527260,0.5,1665,120,172,The Roundup,"범죄,액션",한국,범죄
2,2,20220726,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,732264286,25.7,71696,1525,5999,Alienoid,"액션,판타지,SF",한국,액션
3,3,20220726,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,703597524,24.7,68261,990,3254,Top Gun: Maverick,액션,미국,액션
6,6,20220726,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,112977098,4,10931,566,918,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
9,9,20220726,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,18843000,0.7,1882,6,8,Hansan: Rising Dragon,"액션,드라마",한국,액션
1,1,20220727,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,3279668746,59.8,386161,2223,10631,Hansan: Rising Dragon,"액션,드라마",한국,액션
3,3,20220727,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,535804184,9.8,63705,734,1830,Top Gun: Maverick,액션,미국,액션
4,4,20220727,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,513891247,9.4,63168,734,2166,Alienoid,"액션,판타지,SF",한국,액션
8,8,20220727,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,19469099,0.4,2620,54,71,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
9,9,20220727,OLD,20225186,더 킬러: 죽어도 되는 아이,2022-07-13 00:00:00,13164000,0.2,2608,29,30,THE KILLER _ A GIRL WHO DESERVES TO DIE,액션,한국,액션
10,10,20220727,NEW,20211792,헌트,2022-08-10 00:00:00,18164000,0.3,1652,5,5,HUNT,"액션,드라마",한국,액션
1,1,20220728,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,2392971676,50.5,236941,2178,10191,Hansan: Rising Dragon,"액션,드라마",한국,액션
3,3,20220728,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,486427798,10.3,47328,773,1836,Top Gun: Maverick,액션,미국,액션
5,5,20220728,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,393086726,8.3,39114,732,1969,Alienoid,"액션,판타지,SF",한국,액션
10,10,20220728,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,16352899,0.3,1427,43,55,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
1,1,20220729,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,3378221252,54.2,315487,2164,10243,Hansan: Rising Dragon,"액션,드라마",한국,액션
3,3,20220729,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,708943458,11.4,65322,828,1984,Top Gun: Maverick,액션,미국,액션
4,4,20220729,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,478744771,7.7,44967,735,1935,Alienoid,"액션,판타지,SF",한국,액션
8,8,20220729,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,17855599,0.3,1623,42,60,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
1,1,20220730,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,7125431897,61.6,660355,2136,10335,Hansan: Rising Dragon,"액션,드라마",한국,액션
3,3,20220730,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1305306904,11.3,118984,867,2045,Top Gun: Maverick,액션,미국,액션
4,4,20220730,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,796451323,6.9,73676,759,1851,Alienoid,"액션,판타지,SF",한국,액션
8,8,20220730,OLD,20224662,토르: 러브 앤 썬더,2022-07-06 00:00:00,29228469,0.3,2549,53,69,Thor: Love and Thunder,"액션,어드벤처,판타지",미국,액션
1,1,20220731,OLD,20209343,한산: 용의 출현,2022-07-27 00:00:00,7043504621,62.5,655697,2132,10095,Hansan: Rising Dragon,"액션,드라마",한국,액션
3,3,20220731,OLD,20194376,탑건: 매버릭,2022-06-22 00:00:00,1224926845,10.9,112357,872,2054,Top Gun: Maverick,액션,미국,액션
4,4,20220731,OLD,20208446,외계+인 1부,2022-07-20 00:00:00,750640885,6.7,68901,750,1809,Alienoid,"액션,판타지,SF",한국,액션
